id;name;cityId
2236;Rajapolah;166
2237;Jamanis;166
2238;Ciawi;166
2239;Kadipaten;166
2240;Pagerageung;166
2241;Sukaresik;166
2242;Ciamis;167
2243;Cikoneng;167
2244;Cijeungjing;167
2245;Sadananya;167
2246;Cidolog;167
2247;Cihaurbeuti;167
2248;Panumbangan;167
2249;Panjalu;167
2250;Kawali;167
2251;Panawangan;167
2252;Cipaku;167
2253;Jatinagara;167
2254;Rajadesa;167
2255;Sukadana;167
2256;Rancah;167
2257;Tambaksari;167
2258;Lakbok;167
2259;Banjarsari;167
2260;Pamarican;167
2261;Cimaragas;167
2262;Cisaga;167
2263;Sindangkasih;167
2264;Baregbeg;167
2265;Sukamantri;167
2266;Lumbung;167
2267;Purwadadi;167
2268;Banjaranyar;167
2269;Kadugede;168
2270;Ciniru;168
2271;Subang;168
2272;Ciwaru;168
2273;Cibingbin;168
2274;Luragung;168
2275;Lebakwangi;168
2276;Garawangi;168
2277;Kuningan;168
2278;Ciawigebang;168
2279;Cidahu;168
2280;Jalaksana;168
2281;Cilimus;168
2282;Mandirancan;168
2283;Selajambe;168
2284;Kramatmulya;168
2285;Darma;168
2286;Cigugur;168
2287;Pasawahan;168
2288;Nusaherang;168
2289;Cipicung;168
2290;Pancalang;168
2291;Japara;168
2292;Cimahi;168
2293;Cilebak;168
2294;Hantara;168
2295;Kalimanggis;168
2296;Cibeureum;168
2297;Karang Kancana;168
2298;Maleber;168
2299;Sindang Agung;168
2300;Cigandamekar;168
2301;Waled;169
2302;Ciledug;169
2303;Losari;169
2304;Pabedilan;169
2305;Babakan;169
2306;Karangsembung;169
2307;Lemahabang;169
2308;Susukan Lebak;169
2309;Sedong;169
2310;Astanajapura;169
2311;Pangenan;169
2312;Mundu;169
2313;Beber;169
2314;Talun;169
2315;Sumber;169
2316;Dukupuntang;169
2317;Palimanan;169
2318;Plumbon;169
2319;Weru;169
2320;Kedawung;169
2321;Gunung Jati;169
2322;Kapetakan;169
2323;Klangenan;169
2324;Arjawinangun;169
2325;Panguragan;169
2326;Ciwaringin;169
2327;Susukan;169
2328;Gegesik;169
2329;Kaliwedi;169
2330;Gebang;169
2331;Depok;169
2332;Pasaleman;169
2333;Pabuaran;169
2334;Karangwareng;169
2335;Tengah Tani;169
2336;Plered;169
2337;Gempol;169
2338;Greged;169
2339;Suranenggala;169
2340;Jamblang;169
2341;Lemahsugih;170
2342;Bantarujeg;170
2343;Cikijing;170
2344;Talaga;170
2345;Argapura;170
2346;Maja;170
2347;Majalengka;170
2348;Sukahaji;170
2349;Rajagaluh;170
2350;Leuwimunding;170
2351;Jatiwangi;170
2352;Dawuan;170
2353;Kadipaten;170
2354;Kertajati;170
2355;Jatitujuh;170
2356;Ligung;170
2357;Sumberjaya;170
2358;Panyingkiran;170
2359;Palasah;170
2360;Cigasong;170
2361;Sindangwangi;170
2362;Banjaran;170
2363;Cingambul;170
2364;Kasokandel;170
2365;Sindang;170
2366;Malausma;170
2367;Wado;171
2368;Jatinunggal;171
2369;Darmaraja;171
2370;Cibugel;171
2371;Cisitu;171
2372;Situraja;171
2373;Conggeang;171
2374;Paseh;171
2375;Surian;171
2376;Buahdua;171
2377;Tanjungsari;171
2378;Sukasari;171
2379;Pamulihan;171
2380;Cimanggung;171
2381;Jatinangor;171
2382;Rancakalong;171
2383;Sumedang Selatan;171
2384;Sumedang Utara;171
2385;Ganeas;171
2386;Tanjungkerta;171
2387;Tanjungmedar;171
2388;Cimalaka;171
2389;Cisarua;171
2390;Tomo;171
2391;Ujungjaya;171
2392;Jatigede;171
2393;Haurgeulis;172
2394;Kroya;172
2395;Gabuswetan;172
2396;Cikedung;172
2397;Lelea;172
2398;Bangodua;172
2399;Widasari;172
2400;Kertasemaya;172
2401;Krangkeng;172
2402;Karangampel;172
2403;Juntinyuat;172
2404;Sliyeg;172
2405;Jatibarang;172
2406;Balongan;172
2407;Indramayu;172
2408;Sindang;172
2409;Cantigi;172
2410;Lohbener;172
2411;Arahan;172
2412;Losarang;172
2413;Kandanghaur;172
2414;Bongas;172
2415;Anjatan;172
2416;Sukra;172
2417;Gantar;172
2418;Trisi;172
2419;Sukagumiwang;172
2420;Kedokan Bunder;172
2421;Pasekan;172
2422;Tukdana;172
2423;Patrol;172
2424;Sagalaherang;173
2425;Cisalak;173
2426;Subang;173
2427;Kalijati;173
2428;Pabuaran;173
2429;Purwadadi;173
2430;Pagaden;173
2431;Binong;173
2432;Ciasem;173
2433;Pusakanagara;173
2434;Pamanukan;173
2435;Jalancagak;173
2436;Blanakan;173
2437;Tanjungsiang;173
2438;Compreng;173
2439;Patokbeusi;173
2440;Cibogo;173
2441;Cipunagara;173
2442;Cijambe;173
2443;Cipeundeuy;173
2444;Legonkulon;173
2445;Cikaum;173
2446;Serangpanjang;173
2447;Sukasari;173
2448;Tambakdahan;173
2449;Kasomalang;173
2450;Dawuan;173
2451;Pagaden Barat;173
2452;Ciater;173
2453;Pusakajaya;173
2454;Purwakarta;174
2455;Campaka;174
2456;Jatiluhur;174
2457;Plered;174
2458;Sukatani;174
2459;Darangdan;174
2460;Maniis;174
2461;Tegalwaru;174
2462;Wanayasa;174
2463;Pasawahan;174
2464;Bojong;174
2465;Babakancikao;174
2466;Bungursari;174
2467;Cibatu;174
2468;Sukasari;174
2469;Pondoksalam;174
2470;Kiarapedes;174
2471;Karawang Barat;175
2472;Pangkalan;175
2473;Telukjambe Timur;175
2474;Ciampel;175
2475;Klari;175
2476;Rengasdengklok;175
2477;Kutawaluya;175
2478;Batujaya;175
2479;Tirtajaya;175
2480;Pedes;175
2481;Cibuaya;175
2482;Pakisjaya;175
2483;Cikampek;175
2484;Jatisari;175
2485;Cilamaya Wetan;175
2486;Tirtamulya;175
2487;Telagasari;175
2488;Rawamerta;175
2489;Lemahabang;175
2490;Tempuran;175
2491;Majalaya;175
2492;Jayakerta;175
2493;Cilamaya Kulon;175
2494;Banyusari;175
2495;Kota Baru;175
2496;Karawang Timur;175
2497;Telukjambe Barat;175
2498;Tegalwaru;175
2499;Purwasari;175
2500;Cilebar;175
2501;Tarumajaya;176
2502;Babelan;176
2503;Sukawangi;176
2504;Tambelang;176
2505;Tambun Utara;176
2506;Tambun Selatan;176
2507;Cibitung;176
2508;Cikarang Barat;176
2509;Cikarang Utara;176
2510;Karang Bahagia;176
2511;Cikarang Timur;176
2512;Kedung Waringin;176
2513;Pebayuran;176
2514;Sukakarya;176
2515;Sukatani;176
2516;Cabangbungin;176
2517;Muaragembong;176
2518;Setu;176
2519;Cikarang Selatan;176
2520;Cikarang Pusat;176
2521;Serang Baru;176
2522;Cibarusah;176
2523;Bojongmangu;176
2524;Lembang;177
2525;Parongpong;177
2526;Cisarua;177
2527;Cikalongwetan;177
2528;Cipeundeuy;177
2529;Ngamprah;177
2530;Cipatat;177
2531;Padalarang;177
2532;Batujajar;177
2533;Cihampelas;177
2534;Cililin;177
2535;Cipongkor;177
2536;Rongga;177
2537;Sindangkerta;177
2538;Gununghalu;177
2539;Saguling;177
2540;Parigi;178
2541;Cijulang;178
2542;Cimerak;178
2543;Cigugur;178
2544;Langkaplancar;178
2545;Mangunjaya;178
2546;Padaherang;178
2547;Kalipucang;178
2548;Pangandaran;178
2549;Sidamulih;178
2550;Bogor Selatan;179
2551;Bogor Timur;179
2552;Bogor Tengah;179
2553;Bogor Barat;179
2554;Bogor Utara;179
2555;Tanah Sareal;179
2556;Gunung Puyuh;180
2557;Cikole;180
2558;Citamiang;180
2559;Warudoyong;180
2560;Baros;180
2561;Lembursitu;180
2562;Cibeureum;180
2563;Sukasari;181
2564;Coblong;181
2565;Babakan Ciparay;181
2566;Bojongloa Kaler;181
2567;Andir;181
2568;Cicendo;181
2569;Sukajadi;181
2570;Cidadap;181
2571;Bandung Wetan;181
2572;Astana Anyar;181
2573;Regol;181
2574;Batununggal;181
2575;Lengkong;181
2576;Cibeunying Kidul;181
2577;Bandung Kulon;181
2578;Kiaracondong;181
2579;Bojongloa Kidul;181
2580;Cibeunying Kaler;181
2581;Sumur Bandung;181
2582;Antapani;181
2583;Bandung Kidul;181
2584;Buahbatu;181
2585;Rancasari;181
2586;Arcamanik;181
2587;Cibiru;181
2588;Ujungberung;181
2589;Gedebage;181
2590;Panyileukan;181
2591;Cinambo;181
2592;Mandalajati;181
2593;Kejaksan;182
2594;Lemahwungkuk;182
2595;Harjamukti;182
2596;Pekalipan;182
2597;Kesambi;182
2598;Bekasi Timur;183
2599;Bekasi Barat;183
2600;Bekasi Utara;183
2601;Bekasi Selatan;183
2602;Rawalumbu;183
2603;Medansatria;183
2604;Bantargebang;183
2605;Pondokgede;183
2606;Jatiasih;183
2607;Jatisampurna;183
2608;Mustikajaya;183
2609;Pondokmelati;183
2610;Pancoran Mas;184
2611;Cimanggis;184
2612;Sawangan;184
2613;Limo;184
2614;Sukmajaya;184
2615;Beji;184
2616;Cipayung;184
2617;Cilodong;184
2618;Cinere;184
2619;Tapos;184
2620;Bojongsari;184
2621;Cimahi Selatan;185
2622;Cimahi Tengah;185
2623;Cimahi Utara;185
2624;Cihideung;186
2625;Cipedes;186
2626;Tawang;186
2627;Indihiang;186
2628;Kawalu;186
2629;Cibeureum;186
2630;Tamansari;186
2631;Mangkubumi;186
2632;Bungursari;186
2633;Purbaratu;186
2634;Banjar;187
2635;Pataruman;187
2636;Purwaharja;187
2637;Langensari;187
2638;Kedungreja;188
2639;Kesugihan;188
2640;Adipala;188
2641;Binangun;188
2642;Nusawungu;188
2643;Kroya;188
2644;Maos;188
2645;Jeruklegi;188
2646;Kawunganten;188
2647;Gandrungmangu;188
2648;Sidareja;188
2649;Karangpucung;188
2650;Cimanggu;188
2651;Majenang;188
2652;Wanareja;188
2653;Dayeuhluhur;188
2654;Sampang;188
2655;Cipari;188
2656;Patimuan;188
2657;Bantarsari;188
2658;Cilacap Selatan;188
2659;Cilacap Tengah;188
2660;Cilacap Utara;188
2661;Kampung Laut;188
2662;Lumbir;189
2663;Wangon;189
2664;Jatilawang;189
2665;Rawalo;189
2666;Kebasen;189
2667;Kemranjen;189
2668;Sumpiuh;189
2669;Tambak;189
2670;Somagede;189
2671;Kalibagor;189
2672;Banyumas;189
2673;Patikraja;189
2674;Purwojati;189
2675;Ajibarang;189
2676;Gumelar;189
2677;Pekuncen;189
2678;Cilongok;189
2679;Karanglewas;189
2680;Sokaraja;189
2681;Kembaran;189
2682;Sumbang;189
2683;Baturraden;189
2684;Kedungbanteng;189
2685;Purwokerto Selatan;189
2686;Purwokerto Barat;189
2687;Purwokerto Timur;189
2688;Purwokerto Utara;189
2689;Kemangkon;190
2690;Bukateja;190
2691;Kejobong;190
2692;Kaligondang;190
2693;Purbalingga;190
2694;Kalimanah;190
2695;Kutasari;190
2696;Mrebet;190
2697;Bobotsari;190
2698;Karangreja;190
2699;Karanganyar;190
2700;Karangmoncol;190
2701;Rembang;190
2702;Bojongsari;190
2703;Padamara;190
2704;Pengadegan;190
2705;Karangjambu;190
2706;Kertanegara;190
2707;Susukan;191
2708;Purworeja Klampok;191
2709;Mandiraja;191
2710;Purwanegara;191
2711;Bawang;191
2712;Banjarnegara;191
2713;Sigaluh;191
2714;Madukara;191
2715;Banjarmangu;191
2716;Wanadadi;191
2717;Rakit;191
2718;Punggelan;191
2719;Karangkobar;191
2720;Pagentan;191
2721;Pejawaran;191
2722;Batur;191
2723;Wanayasa;191
2724;Kalibening;191
2725;Pandanarum;191
2726;Pagedongan;191
2727;Ayah;192
2728;Buayan;192
2729;Puring;192
2730;Petanahan;192
2731;Klirong;192
2732;Buluspesantren;192
2733;Ambal;192
2734;Mirit;192
2735;Prembun;192
2736;Kutowinangun;192
2737;Alian;192
2738;Kebumen;192
2739;Pejagoan;192
2740;Sruweng;192
2741;Adimulyo;192
2742;Kuwarasan;192
2743;Rowokele;192
2744;Sempor;192
2745;Gombong;192
2746;Karanganyar;192
2747;Karanggayam;192
2748;Sadang;192
2749;Bonorowo;192
2750;Padureso;192
2751;Poncowarno;192
2752;Karangsambung;192
2753;Grabag;193
2754;Ngombol;193
2755;Purwodadi;193
2756;Bagelen;193
2757;Kaligesing;193
2758;Purworejo;193
2759;Banyuurip;193
2760;Bayan;193
2761;Kutoarjo;193
2762;Butuh;193
2763;Pituruh;193
2764;Kemiri;193
2765;Bruno;193
2766;Gebang;193
2767;Loano;193
2768;Bener;193
2769;Wadaslintang;194
2770;Kepil;194
2771;Sapuran;194
2772;Kaliwiro;194
2773;Leksono;194
2774;Selomerto;194
2775;Kalikajar;194
2776;Kertek;194
2777;Wonosobo;194
2778;Watumalang;194
2779;Mojotengah;194
2780;Garung;194
2781;Kejajar;194
2782;Sukoharjo;194
2783;Kalibawang;194
2784;Salaman;195
2785;Borobudur;195
2786;Ngluwar;195
2787;Salam;195
2788;Srumbung;195
2789;Dukun;195
2790;Sawangan;195
2791;Muntilan;195
2792;Mungkid;195
2793;Mertoyudan;195
2794;Tempuran;195
2795;Kajoran;195
2796;Kaliangkrik;195
2797;Bandongan;195
2798;Candimulyo;195
2799;Pakis;195
2800;Ngablak;195
2801;Grabag;195
2802;Tegalrejo;195
2803;Secang;195
2804;Windusari;195
2805;Selo;196
2806;Ampel;196
2807;Cepogo;196
2808;Musuk;196
2809;Boyolali;196
2810;Mojosongo;196
2811;Teras;196
2812;Sawit;196
2813;Banyudono;196
2814;Sambi;196
2815;Ngemplak;196
2816;Nogosari;196
2817;Simo;196
2818;Karanggede;196
2819;Klego;196
2820;Andong;196
2821;Kemusu;196
2822;Wonosegoro;196
2823;Juwangi;196
2824;Gladagsari;196
2825;Tamansari;196
2826;Wonosamodro;196
2827;Prambanan;197
2828;Gantiwarno;197
2829;Wedi;197
2830;Bayat;197
2831;Cawas;197
2832;Trucuk;197
2833;Kebonarum;197
2834;Jogonalan;197
2835;Manisrenggo;197
2836;Karangnongko;197
2837;Ceper;197
2838;Pedan;197
2839;Karangdowo;197
2840;Juwiring;197
2841;Wonosari;197
2842;Delanggu;197
2843;Polanharjo;197
2844;Karanganom;197
2845;Tulung;197
2846;Jatinom;197
2847;Kemalang;197
2848;Ngawen;197
2849;Kalikotes;197
2850;Klaten Utara;197
2851;Klaten Tengah;197
2852;Klaten Selatan;197
2853;Weru;198
2854;Bulu;198
2855;Tawangsari;198
2856;Sukoharjo;198
2857;Nguter;198
2858;Bendosari;198
2859;Polokarto;198
2860;Mojolaban;198
2861;Grogol;198
2862;Baki;198
2863;Gatak;198
2864;Kartasura;198
2865;Pracimantoro;199
2866;Giritontro;199
2867;Giriwoyo;199
2868;Batuwarno;199
2869;Tirtomoyo;199
2870;Nguntoronadi;199
2871;Baturetno;199
2872;Eromoko;199
2873;Wuryantoro;199
2874;Manyaran;199
2875;Selogiri;199
2876;Wonogiri;199
2877;Ngadirojo;199
2878;Sidoharjo;199
2879;Jatiroto;199
2880;Kismantoro;199
2881;Purwantoro;199
2882;Bulukerto;199
2883;Slogohimo;199
2884;Jatisrono;199
2885;Jatipurno;199
2886;Girimarto;199
2887;Karangtengah;199
2888;Paranggupito;199
2889;Puhpelem;199
2890;Jatipuro;200
2891;Jatiyoso;200
2892;Jumapolo;200
2893;Jumantono;200
2894;Matesih;200
2895;Tawangmangu;200
2896;Ngargoyoso;200
2897;Karangpandan;200
2898;Karanganyar;200
2899;Tasikmadu;200
2900;Jaten;200
2901;Colomadu;200
2902;Gondangrejo;200
2903;Kebakkramat;200
2904;Mojogedang;200
2905;Kerjo;200
2906;Jenawi;200
2907;Kalijambe;201
2908;Plupuh;201
2909;Masaran;201
2910;Kedawung;201
2911;Sambirejo;201
2912;Gondang;201
2913;Sambungmacan;201
2914;Ngrampal;201
2915;Karangmalang;201
2916;Sragen;201
2917;Sidoharjo;201
2918;Tanon;201
2919;Gemolong;201
2920;Miri;201
2921;Sumberlawang;201
2922;Mondokan;201
2923;Sukodono;201
2924;Gesi;201
2925;Tangen;201
2926;Jenar;201
2927;Kedungjati;202
2928;Karangrayung;202
2929;Penawangan;202
2930;Toroh;202
2931;Geyer;202
2932;Pulokulon;202
2933;Kradenan;202
2934;Gabus;202
2935;Ngaringan;202
2936;Wirosari;202
2937;Tawangharjo;202
2938;Grobogan;202
2939;Purwodadi;202
2940;Brati;202
2941;Klambu;202
2942;Godong;202
2943;Gubug;202
2944;Tegowanu;202
2945;Tanggungharjo;202
2946;Jati;203
2947;Randublatung;203
2948;Kradenan;203
2949;Kedungtuban;203
2950;Cepu;203
2951;Sambong;203
2952;Jiken;203
2953;Jepon;203
2954;Blora;203
2955;Tunjungan;203
2956;Banjarejo;203
2957;Ngawen;203
2958;Kunduran;203
2959;Todanan;203
2960;Bogorejo;203
2961;Japah;203
2962;Sumber;204
2963;Bulu;204
2964;Gunem;204
2965;Sale;204
2966;Sarang;204
2967;Sedan;204
2968;Pamotan;204
2969;Sulang;204
2970;Kaliori;204
2971;Rembang;204
2972;Pancur;204
2973;Kragan;204
2974;Sluke;204
2975;Lasem;204
2976;Sukolilo;205
2977;Kayen;205
2978;Tambakromo;205
2979;Winong;205
2980;Pucakwangi;205
2981;Jaken;205
2982;Batangan;205
2983;Juwana;205
2984;Jakenan;205
2985;Pati;205
2986;Gabus;205
2987;Margorejo;205
2988;Gembong;205
2989;Tlogowungu;205
2990;Wedarijaksa;205
2991;Margoyoso;205
2992;Gunungwungkal;205
2993;Cluwak;205
2994;Tayu;205
2995;Dukuhseti;205
2996;Trangkil;205
2997;Kaliwungu;206
2998;Kota Kudus;206
2999;Jati;206
3000;Undaan;206
3001;Mejobo;206
3002;Jekulo;206
3003;Bae;206
3004;Gebog;206
3005;Dawe;206
3006;Kedung;207
3007;Pecangaan;207
3008;Welahan;207
3009;Mayong;207
3010;Batealit;207
3011;Jepara;207
3012;Mlonggo;207
3013;Bangsri;207
3014;Keling;207
3015;Karimunjawa;207
3016;Tahunan;207
3017;Nalumsari;207
3018;Kalinyamatan;207
3019;Kembang;207
3020;Pakis Aji;207
3021;Donorojo;207
3022;Mranggen;208
3023;Karangawen;208
3024;Guntur;208
3025;Sayung;208
3026;Karangtengah;208
3027;Wonosalam;208
3028;Dempet;208
3029;Gajah;208
3030;Karanganyar;208
3031;Mijen;208
3032;Demak;208
3033;Bonang;208
3034;Wedung;208
3035;Kebonagung;208
3036;Getasan;209
3037;Tengaran;209
3038;Susukan;209
3039;Suruh;209
3040;Pabelan;209
3041;Tuntang;209
3042;Banyubiru;209
3043;Jambu;209
3044;Sumowono;209
3045;Ambarawa;209
3046;Bawen;209
3047;Bringin;209
3048;Bergas;209
3049;Pringapus;209
3050;Bancak;209
3051;Kaliwungu;209
3052;Ungaran Barat;209
3053;Ungaran Timur;209
3054;Bandungan;209
3055;Bulu;210
3056;Tembarak;210
3057;Temanggung;210
3058;Pringsurat;210
3059;Kaloran;210
3060;Kandangan;210
3061;Kedu;210
3062;Parakan;210
3063;Ngadirejo;210
3064;Jumo;210
3065;Tretep;210
3066;Candiroto;210
3067;Kranggan;210
3068;Tlogomulyo;210
3069;Selopampang;210
3070;Bansari;210
3071;Kledung;210
3072;Bejen;210
3073;Wonoboyo;210
3074;Gemawang;210
3075;Plantungan;211
3076;Pageruyung;211
3077;Sukorejo;211
3078;Patean;211
3079;Singorojo;211
3080;Limbangan;211
3081;Boja;211
3082;Kaliwungu;211
3083;Brangsong;211
3084;Pegandon;211
3085;Gemuh;211
3086;Weleri;211
3087;Cepiring;211
3088;Patebon;211
3089;Kendal;211
3090;Rowosari;211
3091;Kangkung;211
3092;Ringinarum;211
3093;Ngampel;211
3094;Kaliwungu Selatan;211
3095;Wonotunggal;212
3096;Bandar;212
3097;Blado;212
3098;Reban;212
3099;Bawang;212
3100;Tersono;212
3101;Gringsing;212
3102;Limpung;212
3103;Subah;212
3104;Tulis;212
3105;Batang;212
3106;Warungasem;212
3107;Kandeman;212
3108;Pecalungan;212
3109;Banyuputih;212
3110;Kandangserang;213
3111;Paninggaran;213
3112;Lebakbarang;213
3113;Petungkriyono;213
3114;Talun;213
3115;Doro;213
3116;Karanganyar;213
3117;Kajen;213
3118;Kesesi;213
3119;Sragi;213
3120;Bojong;213
3121;Wonopringgo;213
3122;Kedungwuni;213
3123;Buaran;213
3124;Tirto;213
3125;Wiradesa;213
3126;Siwalan;213
3127;Karangdadap;213
3128;Wonokerto;213
3129;Moga;214
3130;Pulosari;214
3131;Belik;214
3132;Watukumpul;214
3133;Bodeh;214
3134;Bantarbolang;214
3135;Randudongkal;214
3136;Pemalang;214
3137;Taman;214
3138;Petarukan;214
3139;Ampelgading;214
3140;Comal;214
3141;Ulujami;214
3142;Warungpring;214
3143;Margasari;215
3144;Bumijawa;215
3145;Bojong;215
3146;Balapulang;215
3147;Pagerbarang;215
3148;Lebaksiu;215
3149;Jatinegara;215
3150;Kedungbanteng;215
3151;Pangkah;215
3152;Slawi;215
3153;Adiwerna;215
3154;Talang;215
3155;Dukuhturi;215
3156;Tarub;215
3157;Kramat;215
3158;Suradadi;215
3159;Warureja;215
3160;Dukuhwaru;215
3161;Salem;216
3162;Bantarkawung;216
3163;Bumiayu;216
3164;Paguyangan;216
3165;Sirampog;216
3166;Tonjong;216
3167;Jatibarang;216
3168;Wanasari;216
3169;Brebes;216
3170;Songgom;216
3171;Kersana;216
3172;Losari;216
3173;Tanjung;216
3174;Bulakamba;216
3175;Larangan;216
3176;Ketanggungan;216
3177;Banjarharjo;216
3178;Magelang Selatan;217
3179;Magelang Utara;217
3180;Magelang Tengah;217
3181;Laweyan;218
3182;Serengan;218
3183;Pasar Kliwon;218
3184;Jebres;218
3185;Banjarsari;218
3186;Sidorejo;219
3187;Tingkir;219
3188;Argomulyo;219
3189;Sidomukti;219
3190;Semarang Tengah;220
3191;Semarang Utara;220
3192;Semarang Timur;220
3193;Gayamsari;220
3194;Genuk;220
3195;Pedurungan;220
3196;Semarang Selatan;220
3197;Candisari;220
3198;Gajahmungkur;220
3199;Tembalang;220
3200;Banyumanik;220
3201;Gunungpati;220
3202;Semarang Barat;220
3203;Mijen;220
3204;Ngaliyan;220
3205;Tugu;220
3206;Pekalongan Barat;221
3207;Pekalongan Timur;221
3208;Pekalongan Utara;221
3209;Pekalongan Selatan;221
3210;Tegal Barat;222
3211;Tegal Timur;222
3212;Tegal Selatan;222
3213;Margadana;222
3214;Temon;223
3215;Wates;223
3216;Panjatan;223
3217;Galur;223
3218;Lendah;223
3219;Sentolo;223
3220;Pengasih;223
3221;Kokap;223
3222;Girimulyo;223
3223;Nanggulan;223
3224;Samigaluh;223
3225;Kalibawang;223
3226;Srandakan;224
3227;Sanden;224
3228;Kretek;224
3229;Pundong;224
3230;Bambanglipuro;224
3231;Pandak;224
3232;Pajangan;224
3233;Bantul;224
3234;Jetis;224
3235;Imogiri;224
3236;Dlingo;224
3237;Banguntapan;224
3238;Pleret;224
3239;Piyungan;224
3240;Sewon;224
3241;Kasihan;224
3242;Sedayu;224
3243;Wonosari;225
3244;Nglipar;225
3245;Playen;225
3246;Patuk;225
3247;Paliyan;225
3248;Panggang;225
3249;Tepus;225
3250;Semanu;225
3251;Karangmojo;225
3252;Ponjong;225
3253;Rongkop;225
3254;Semin;225
3255;Ngawen;225
3256;Gedangsari;225
3257;Saptosari;225
3258;Girisubo;225
3259;Tanjungsari;225
3260;Purwosari;225
3261;Gamping;226
3262;Godean;226
3263;Moyudan;226
3264;Minggir;226
3265;Seyegan;226
3266;Mlati;226
3267;Depok;226
3268;Berbah;226
3269;Prambanan;226
3270;Kalasan;226
3271;Ngemplak;226
3272;Ngaglik;226
3273;Sleman;226
3274;Tempel;226
3275;Turi;226
3276;Pakem;226
3277;Cangkringan;226
3278;Tegalrejo;227
3279;Jetis;227
3280;Gondokusuman;227
3281;Danurejan;227
3282;Gedongtengen;227
3283;Ngampilan;227
3284;Wirobrajan;227
3285;Mantrijeron;227
3286;Kraton;227
3287;Gondomanan;227
3288;Pakualaman;227
3289;Mergangsan;227
3290;Umbulharjo;227
3291;Kotagede;227
3292;Donorojo;228
3293;Pringkuku;228
3294;Punung;228
3295;Pacitan;228
3296;Kebonagung;228
3297;Arjosari;228
3298;Nawangan;228
3299;Bandar;228
3300;Tegalombo;228
3301;Tulakan;228
3302;Ngadirojo;228
3303;Sudimoro;228
3304;Slahung;229
3305;Ngrayun;229
3306;Bungkal;229
3307;Sambit;229
3308;Sawoo;229
3309;Sooko;229
3310;Pulung;229
3311;Mlarak;229
3312;Jetis;229
3313;Siman;229
3314;Balong;229
3315;Kauman;229
3316;Badegan;229
3317;Sampung;229
3318;Sukorejo;229
3319;Babadan;229
3320;Ponorogo;229
3321;Jenangan;229
3322;Ngebel;229
3323;Jambon;229
3324;Pudak;229
3325;Panggul;230
3326;Munjungan;230
3327;Pule;230
3328;Dongko;230
3329;Tugu;230
3330;Karangan;230
3331;Kampak;230
3332;Watulimo;230
3333;Bendungan;230
3334;Gandusari;230
3335;Trenggalek;230
3336;Pogalan;230
3337;Durenan;230
3338;Suruh;230
3339;Tulungagung;231
3340;Boyolangu;231
3341;Kedungwaru;231
3342;Ngantru;231
3343;Kauman;231
3344;Pagerwojo;231
3345;Sendang;231
3346;Karangrejo;231
3347;Gondang;231
3348;Sumbergempol;231
3349;Ngunut;231
3350;Pucanglaban;231
3351;Rejotangan;231
3352;Kalidawir;231
3353;Besuki;231
3354;Campurdarat;231
3355;Bandung;231
3356;Pakel;231
3357;Tanggunggunung;231
3358;Wonodadi;232
3359;Udanawu;232
3360;Srengat;232
3361;Kademangan;232
3362;Bakung;232
3363;Ponggok;232
3364;Sanankulon;232
3365;Wonotirto;232
3366;Nglegok;232
3367;Kanigoro;232
3368;Garum;232
3369;Sutojayan;232
3370;Panggungrejo;232
3371;Talun;232
3372;Gandusari;232
3373;Binangun;232
3374;Wlingi;232
3375;Doko;232
3376;Kesamben;232
3377;Wates;232
3378;Selorejo;232
3379;Selopuro;232
3380;Semen;233
3381;Mojo;233
3382;Kras;233
3383;Ngadiluwih;233
3384;Kandat;233
3385;Wates;233
3386;Ngancar;233
3387;Puncu;233
3388;Plosoklaten;233
3389;Gurah;233
3390;Pagu;233
3391;Gampengrejo;233
3392;Grogol;233
3393;Papar;233
3394;Purwoasri;233
3395;Plemahan;233
3396;Pare;233
3397;Kepung;233
3398;Kandangan;233
3399;Tarokan;233
3400;Kunjang;233
3401;Banyakan;233
3402;Ringinrejo;233
3403;Kayen Kidul;233
3404;Ngasem;233
3405;Badas;233
3406;Donomulyo;234
3407;Pagak;234
3408;Bantur;234
3409;Sumbermanjing Wetan;234
3410;Dampit;234
3411;Ampelgading;234
3412;Poncokusumo;234
3413;Wajak;234
3414;Turen;234
3415;Gondanglegi;234
3416;Kalipare;234
3417;Sumberpucung;234
3418;Kepanjen;234
3419;Bululawang;234
3420;Tajinan;234
3421;Tumpang;234
3422;Jabung;234
3423;Pakis;234
3424;Pakisaji;234
3425;Ngajum;234
3426;Wagir;234
3427;Dau;234
3428;Karang Ploso;234
3429;Singosari;234
3430;Lawang;234
3431;Pujon;234
3432;Ngantang;234
3433;Kasembon;234
3434;Gedangan;234
3435;Tirtoyudo;234
3436;Kromengan;234
3437;Wonosari;234
3438;Pagelaran;234
3439;Tempursari;235
3440;Pronojiwo;235
3441;Candipuro;235
3442;Pasirian;235
3443;Tempeh;235
3444;Kunir;235
3445;Yosowilangun;235
3446;Rowokangkung;235
3447;Tekung;235
3448;Lumajang;235
3449;Pasrujambe;235
3450;Senduro;235
3451;Gucialit;235
3452;Padang;235
3453;Sukodono;235
3454;Kedungjajang;235
3455;Jatiroto;235
3456;Randuagung;235
3457;Klakah;235
3458;Ranuyoso;235
3459;Sumbersuko;235
3460;Jombang;236
3461;Kencong;236
3462;Sumberbaru;236
3463;Gumukmas;236
3464;Umbulsari;236
3465;Tanggul;236
3466;Semboro;236
